ID,Site,Time,State,Quality,Reason,Status,Suppression,Type,is_chatter
1929,Chatter_Site,10/04/2024 00:00:10,Off,Good,Current Data,,,Sensor,True
1930,Chatter_Site,10/04/2024 00:00:15,In Operation,Good,Current Data,,,Sensor,True
1931,Chatter_Site,10/04/2024 00:00:00,Off,Good,Current Data,,,Sensor,True
1932,Chatter_Site,10/04/2024 00:00:02,In Operation,Good,Current Data,,,Sensor,True
1933,Chatter_Site,11/04/2024 00:00:21,Off,Good,Current Data,,,Sensor,False
1934,Chatter_Site,11/04/2024 00:00:26,In Operation,Good,Current Data,,,Sensor,True
1935,Chatter_Site,11/04/2024 00:00:30,Off,Good,Current Data,,,Sensor,True
1936,Chatter_Site,11/04/2024 00:00:24,In Operation,Good,Current Data,,,Sensor,True
1937,Chatter_Site,11/04/2024 00:00:10,Off,Good,Current Data,,,Sensor,True
1938,Chatter_Site,11/04/2024 00:00:25,In Operation,Good,Current Data,,,Sensor,True
1939,Chatter_Site,11/04/2024 00:00:15,Off,Good,Current Data,,,Sensor,True
1940,Chatter_Site,11/04/2024 00:00:23,In Operation,Good,Current Data,,,Sensor,True
1941,Chatter_Site,11/04/2024 00:00:23,Off,Good,Current Data,,,Sensor,True
1942,Chatter_Site,11/04/2024 00:00:12,In Operation,Good,Current Data,,,Sensor,True
1943,Chatter_Site,11/04/2024 00:00:27,Off,Good,Current Data,,,Sensor,True
1944,Chatter_Site,11/04/2024 00:00:28,In Operation,Good,Current Data,,,Sensor,True
1945,Chatter_Site,12/04/2024 00:00:18,Off,Good,Current Data,,,Sensor,False
1946,Chatter_Site,12/04/2024 00:00:17,In Operation,Good,Current Data,,,Sensor,True
1947,Chatter_Site,12/04/2024 00:00:06,Off,Good,Current Data,,,Sensor,True
1948,Chatter_Site,12/04/2024 00:00:01,In Operation,Good,Current Data,,,Sensor,True
1949,Chatter_Site,12/04/2024 00:00:22,Off,Good,Current Data,,,Sensor,True
1950,Chatter_Site,12/04/2024 00:00:02,In Operation,Good,Current Data,,,Sensor,True
1951,Chatter_Site,12/04/2024 00:00:22,Off,Good,Current Data,,,Sensor,True
1952,Chatter_Site,12/04/2024 00:00:04,In Operation,Good,Current Data,,,Sensor,True
1953,Chatter_Site,12/04/2024 00:00:13,Off,Good,Current Data,,,Sensor,True
1954,Chatter_Site,12/04/2024 00:00:30,In Operation,Good,Current Data,,,Sensor,True
1955,Chatter_Site,13/04/2024 00:00:08,In Operation,Good,Current Data,,,Sensor,False
1956,Chatter_Site,13/04/2024 00:00:04,Off,Good,Current Data,,,Sensor,True
1957,Chatter_Site,13/04/2024 00:00:29,In Operation,Good,Current Data,,,Sensor,True
1958,Chatter_Site,13/04/2024 00:00:10,Off,Good,Current Data,,,Sensor,True
1959,Chatter_Site,13/04/2024 00:00:16,In Operation,Good,Current Data,,,Sensor,True
1960,Chatter_Site,13/04/2024 00:00:14,Off,Good,Current Data,,,Sensor,True
1961,Chatter_Site,13/04/2024 00:00:23,In Operation,Good,Current Data,,,Sensor,True
1962,Chatter_Site,13/04/2024 00:00:22,Off,Good,Current Data,,,Sensor,True
1963,Chatter_Site,13/04/2024 00:00:27,In Operation,Good,Current Data,,,Sensor,True
1964,Chatter_Site,13/04/2024 00:00:28,Off,Good,Current Data,,,Sensor,True
1965,Chatter_Site,13/04/2024 00:00:25,In Operation,Good,Current Data,,,Sensor,True
1966,Chatter_Site,13/04/2024 00:00:11,Off,Good,Current Data,,,Sensor,True
1967,Chatter_Site,13/04/2024 00:00:15,In Operation,Good,Current Data,,,Sensor,True
1968,Chatter_Site,14/04/2024 00:00:30,In Operation,Good,Current Data,,,Sensor,False
1969,Chatter_Site,14/04/2024 00:00:09,Off,Good,Current Data,,,Sensor,True
1970,Chatter_Site,14/04/2024 00:00:21,In Operation,Good,Current Data,,,Sensor,True
1971,Chatter_Site,14/04/2024 00:00:27,Off,Good,Current Data,,,Sensor,True
1972,Chatter_Site,14/04/2024 00:00:21,In Operation,Good,Current Data,,,Sensor,True
1973,Chatter_Site,14/04/2024 00:00:17,Off,Good,Current Data,,,Sensor,True
1974,Chatter_Site,14/04/2024 00:00:17,In Operation,Good,Current Data,,,Sensor,True
1975,Chatter_Site,14/04/2024 00:00:07,Off,Good,Current Data,,,Sensor,True
1976,Chatter_Site,14/04/2024 00:00:06,In Operation,Good,Current Data,,,Sensor,True
1977,Chatter_Site,14/04/2024 00:00:20,Off,Good,Current Data,,,Sensor,True
1978,Chatter_Site,14/04/2024 00:00:21,In Operation,Good,Current Data,,,Sensor,True
1979,Chatter_Site,15/04/2024 00:00:08,Off,Good,Current Data,,,Sensor,False
1980,Chatter_Site,15/04/2024 00:00:28,In Operation,Good,Current Data,,,Sensor,True
1981,Chatter_Site,15/04/2024 00:00:30,Off,Good,Current Data,,,Sensor,True
1982,Chatter_Site,15/04/2024 00:00:20,In Operation,Good,Current Data,,,Sensor,True
1983,Chatter_Site,15/04/2024 00:00:05,Off,Good,Current Data,,,Sensor,True
1984,Chatter_Site,15/04/2024 00:00:24,In Operation,Good,Current Data,,,Sensor,True
1985,Chatter_Site,15/04/2024 00:00:16,Off,Good,Current Data,,,Sensor,True
1986,Chatter_Site,15/04/2024 00:00:12,In Operation,Good,Current Data,,,Sensor,True
1987,Chatter_Site,15/04/2024 00:00:01,Off,Good,Current Data,,,Sensor,True
1988,Chatter_Site,15/04/2024 00:00:22,In Operation,Good,Current Data,,,Sensor,True
1989,Chatter_Site,15/04/2024 00:00:16,Off,Good,Current Data,,,Sensor,True
1990,Chatter_Site,16/04/2024 00:00:25,Off,Good,Current Data,,,Sensor,False
1991,Chatter_Site,16/04/2024 00:00:04,In Operation,Good,Current Data,,,Sensor,True
1992,Chatter_Site,16/04/2024 00:00:09,Off,Good,Current Data,,,Sensor,True
1993,Chatter_Site,16/04/2024 00:00:27,In Operation,Good,Current Data,,,Sensor,True
1994,Chatter_Site,16/04/2024 00:00:24,Off,Good,Current Data,,,Sensor,True
1995,Chatter_Site,16/04/2024 00:00:22,In Operation,Good,Current Data,,,Sensor,True
1996,Chatter_Site,16/04/2024 00:00:00,Off,Good,Current Data,,,Sensor,True
1997,Chatter_Site,16/04/2024 00:00:26,In Operation,Good,Current Data,,,Sensor,True
1998,Chatter_Site,16/04/2024 00:00:14,Off,Good,Current Data,,,Sensor,True
1999,Chatter_Site,16/04/2024 00:00:06,In Operation,Good,Current Data,,,Sensor,True
2000,Chatter_Site,16/04/2024 00:00:30,Off,Good,Current Data,,,Sensor,True
2001,Chatter_Site,16/04/2024 00:00:15,In Operation,Good,Current Data,,,Sensor,True
2002,Chatter_Site,16/04/2024 00:00:12,Off,Good,Current Data,,,Sensor,True
2003,Chatter_Site,16/04/2024 00:00:02,In Operation,Good,Current Data,,,Sensor,True
2004,Chatter_Site,16/04/2024 00:00:20,Off,Good,Current Data,,,Sensor,True
2005,Chatter_Site,17/04/2024 00:00:24,In Operation,Good,Current Data,,,Sensor,False
2006,Chatter_Site,17/04/2024 00:00:01,Off,Good,Current Data,,,Sensor,True
2007,Chatter_Site,17/04/2024 00:00:22,In Operation,Good,Current Data,,,Sensor,True
2008,Chatter_Site,17/04/2024 00:00:01,Off,Good,Current Data,,,Sensor,True
2009,Chatter_Site,17/04/2024 00:00:13,In Operation,Good,Current Data,,,Sensor,True
2010,Chatter_Site,17/04/2024 00:00:11,Off,Good,Current Data,,,Sensor,True
2011,Chatter_Site,17/04/2024 00:00:14,In Operation,Good,Current Data,,,Sensor,True
2012,Chatter_Site,18/04/2024 00:00:20,Off,Good,Current Data,,,Sensor,False
2013,Chatter_Site,18/04/2024 00:00:20,In Operation,Good,Current Data,,,Sensor,True
2014,Chatter_Site,18/04/2024 00:00:16,Off,Good,Current Data,,,Sensor,True
2015,Chatter_Site,18/04/2024 00:00:08,In Operation,Good,Current Data,,,Sensor,True
2016,Chatter_Site,18/04/2024 00:00:03,Off,Good,Current Data,,,Sensor,True
2017,Chatter_Site,18/04/2024 00:00:00,In Operation,Good,Current Data,,,Sensor,True
2018,Chatter_Site,18/04/2024 00:00:17,Off,Good,Current Data,,,Sensor,True
2019,Chatter_Site,18/04/2024 00:00:28,In Operation,Good,Current Data,,,Sensor,True
2020,Chatter_Site,18/04/2024 00:00:14,Off,Good,Current Data,,,Sensor,True
2021,Chatter_Site,18/04/2024 00:00:12,In Operation,Good,Current Data,,,Sensor,True
2022,Chatter_Site,18/04/2024 00:00:17,Off,Good,Current Data,,,Sensor,True
2023,Chatter_Site,18/04/2024 00:00:22,In Operation,Good,Current Data,,,Sensor,True
2024,Chatter_Site,19/04/2024 00:00:03,In Operation,Good,Current Data,,,Sensor,False
2025,Chatter_Site,19/04/2024 00:00:29,Off,Good,Current Data,,,Sensor,True
2026,Chatter_Site,19/04/2024 00:00:06,In Operation,Good,Current Data,,,Sensor,True
2027,Chatter_Site,19/04/2024 00:00:17,Off,Good,Current Data,,,Sensor,True
2028,Chatter_Site,19/04/2024 00:00:17,In Operation,Good,Current Data,,,Sensor,True
2029,Chatter_Site,19/04/2024 00:00:16,Off,Good,Current Data,,,Sensor,True
2030,Chatter_Site,19/04/2024 00:00:02,In Operation,Good,Current Data,,,Sensor,True
2031,Chatter_Site,19/04/2024 00:00:23,Off,Good,Current Data,,,Sensor,True
2032,Chatter_Site,19/04/2024 00:00:15,In Operation,Good,Current Data,,,Sensor,True
2033,Chatter_Site,19/04/2024 00:00:17,Off,Good,Current Data,,,Sensor,True
2034,Chatter_Site,20/04/2024 00:00:08,Off,Good,Current Data,,,Sensor,False
2035,Chatter_Site,20/04/2024 00:00:06,In Operation,Good,Current Data,,,Sensor,True
2036,Chatter_Site,20/04/2024 00:00:12,Off,Good,Current Data,,,Sensor,True
2037,Chatter_Site,20/04/2024 00:00:18,In Operation,Good,Current Data,,,Sensor,True
2038,Chatter_Site,20/04/2024 00:00:11,Off,Good,Current Data,,,Sensor,True
2039,Chatter_Site,20/04/2024 00:00:00,In Operation,Good,Current Data,,,Sensor,True
2040,Chatter_Site,21/04/2024 00:00:28,In Operation,Good,Current Data,,,Sensor,False
2041,Chatter_Site,21/04/2024 00:00:00,Off,Good,Current Data,,,Sensor,True
2042,Chatter_Site,21/04/2024 00:00:14,In Operation,Good,Current Data,,,Sensor,True
2043,Chatter_Site,21/04/2024 00:00:19,Off,Good,Current Data,,,Sensor,True
2044,Chatter_Site,21/04/2024 00:00:03,In Operation,Good,Current Data,,,Sensor,True
2045,Chatter_Site,21/04/2024 00:00:28,Off,Good,Current Data,,,Sensor,True
2046,Chatter_Site,21/04/2024 00:00:03,In Operation,Good,Current Data,,,Sensor,True
2047,Chatter_Site,21/04/2024 00:00:05,Off,Good,Current Data,,,Sensor,True
2048,Chatter_Site,21/04/2024 00:00:03,In Operation,Good,Current Data,,,Sensor,True
2049,Chatter_Site,21/04/2024 00:00:26,Off,Good,Current Data,,,Sensor,True
2050,Chatter_Site,21/04/2024 00:00:11,In Operation,Good,Current Data,,,Sensor,True
2051,Chatter_Site,21/04/2024 00:00:30,Off,Good,Current Data,,,Sensor,True
2052,Chatter_Site,21/04/2024 00:00:09,In Operation,Good,Current Data,,,Sensor,True
2053,Chatter_Site,21/04/2024 00:00:21,Off,Good,Current Data,,,Sensor,True
2054,Chatter_Site,21/04/2024 00:00:14,In Operation,Good,Current Data,,,Sensor,True
2055,Chatter_Site,22/04/2024 00:00:23,In Operation,Good,Current Data,,,Sensor,False
2056,Chatter_Site,22/04/2024 00:00:26,Off,Good,Current Data,,,Sensor,True
2057,Chatter_Site,22/04/2024 00:00:11,In Operation,Good,Current Data,,,Sensor,True
2058,Chatter_Site,22/04/2024 00:00:09,Off,Good,Current Data,,,Sensor,True
2059,Chatter_Site,22/04/2024 00:00:09,In Operation,Good,Current Data,,,Sensor,True
2060,Chatter_Site,22/04/2024 00:00:14,Off,Good,Current Data,,,Sensor,True
2061,Chatter_Site,23/04/2024 00:00:21,In Operation,Good,Current Data,,,Sensor,False
2062,Chatter_Site,23/04/2024 00:00:03,Off,Good,Current Data,,,Sensor,True
2063,Chatter_Site,23/04/2024 00:00:25,In Operation,Good,Current Data,,,Sensor,True
2064,Chatter_Site,23/04/2024 00:00:07,Off,Good,Current Data,,,Sensor,True
2065,Chatter_Site,23/04/2024 00:00:29,In Operation,Good,Current Data,,,Sensor,True
2066,Chatter_Site,23/04/2024 00:00:06,Off,Good,Current Data,,,Sensor,True
2067,Chatter_Site,23/04/2024 00:00:13,In Operation,Good,Current Data,,,Sensor,True
2068,Chatter_Site,23/04/2024 00:00:23,Off,Good,Current Data,,,Sensor,True
2069,Chatter_Site,23/04/2024 00:00:04,In Operation,Good,Current Data,,,Sensor,True
2070,Chatter_Site,23/04/2024 00:00:26,Off,Good,Current Data,,,Sensor,True
2071,Chatter_Site,23/04/2024 00:00:15,In Operation,Good,Current Data,,,Sensor,True
2072,Chatter_Site,24/04/2024 00:00:16,Off,Good,Current Data,,,Sensor,False
2073,Chatter_Site,24/04/2024 00:00:10,In Operation,Good,Current Data,,,Sensor,True
2074,Chatter_Site,24/04/2024 00:00:22,Off,Good,Current Data,,,Sensor,True
2075,Chatter_Site,24/04/2024 00:00:01,In Operation,Good,Current Data,,,Sensor,True
2076,Chatter_Site,24/04/2024 00:00:17,Off,Good,Current Data,,,Sensor,True
2077,Chatter_Site,24/04/2024 00:00:23,In Operation,Good,Current Data,,,Sensor,True
2078,Chatter_Site,24/04/2024 00:00:28,Off,Good,Current Data,,,Sensor,True
2079,Chatter_Site,24/04/2024 00:00:05,In Operation,Good,Current Data,,,Sensor,True
2080,Chatter_Site,24/04/2024 00:00:12,Off,Good,Current Data,,,Sensor,True
2081,Chatter_Site,24/04/2024 00:00:04,In Operation,Good,Current Data,,,Sensor,True
2082,Chatter_Site,24/04/2024 00:00:17,Off,Good,Current Data,,,Sensor,True
2083,Chatter_Site,25/04/2024 00:00:26,Off,Good,Current Data,,,Sensor,False
2084,Chatter_Site,25/04/2024 00:00:26,In Operation,Good,Current Data,,,Sensor,True
2085,Chatter_Site,25/04/2024 00:00:00,Off,Good,Current Data,,,Sensor,True
2086,Chatter_Site,25/04/2024 00:00:12,In Operation,Good,Current Data,,,Sensor,True
2087,Chatter_Site,25/04/2024 00:00:18,Off,Good,Current Data,,,Sensor,True
2088,Chatter_Site,25/04/2024 00:00:07,In Operation,Good,Current Data,,,Sensor,True
2089,Chatter_Site,25/04/2024 00:00:16,Off,Good,Current Data,,,Sensor,True
2090,Chatter_Site,25/04/2024 00:00:12,In Operation,Good,Current Data,,,Sensor,True
2091,Chatter_Site,25/04/2024 00:00:17,Off,Good,Current Data,,,Sensor,True
2092,Chatter_Site,25/04/2024 00:00:22,In Operation,Good,Current Data,,,Sensor,True
2093,Chatter_Site,25/04/2024 00:00:14,Off,Good,Current Data,,,Sensor,True
2094,Chatter_Site,25/04/2024 00:00:11,In Operation,Good,Current Data,,,Sensor,True
2095,Chatter_Site,26/04/2024 00:00:18,Off,Good,Current Data,,,Sensor,False
2096,Chatter_Site,26/04/2024 00:00:24,In Operation,Good,Current Data,,,Sensor,True
2097,Chatter_Site,26/04/2024 00:00:16,Off,Good,Current Data,,,Sensor,True
2098,Chatter_Site,26/04/2024 00:00:21,In Operation,Good,Current Data,,,Sensor,True
2099,Chatter_Site,26/04/2024 00:00:27,Off,Good,Current Data,,,Sensor,True
2100,Chatter_Site,26/04/2024 00:00:10,In Operation,Good,Current Data,,,Sensor,True
2101,Chatter_Site,26/04/2024 00:00:22,Off,Good,Current Data,,,Sensor,True
2102,Chatter_Site,26/04/2024 00:00:19,In Operation,Good,Current Data,,,Sensor,True
2103,Chatter_Site,26/04/2024 00:00:19,Off,Good,Current Data,,,Sensor,True
2104,Chatter_Site,26/04/2024 00:00:16,In Operation,Good,Current Data,,,Sensor,True
2105,Chatter_Site,26/04/2024 00:00:01,Off,Good,Current Data,,,Sensor,True
2106,Chatter_Site,26/04/2024 00:00:15,In Operation,Good,Current Data,,,Sensor,True
2107,Chatter_Site,26/04/2024 00:00:05,Off,Good,Current Data,,,Sensor,True
2108,Chatter_Site,27/04/2024 00:00:24,Off,Good,Current Data,,,Sensor,False
2109,Chatter_Site,27/04/2024 00:00:05,In Operation,Good,Current Data,,,Sensor,True
2110,Chatter_Site,27/04/2024 00:00:16,Off,Good,Current Data,,,Sensor,True
2111,Chatter_Site,27/04/2024 00:00:08,In Operation,Good,Current Data,,,Sensor,True
2112,Chatter_Site,27/04/2024 00:00:22,Off,Good,Current Data,,,Sensor,True
2113,Chatter_Site,27/04/2024 00:00:10,In Operation,Good,Current Data,,,Sensor,True
2114,Chatter_Site,27/04/2024 00:00:05,Off,Good,Current Data,,,Sensor,True
2115,Chatter_Site,27/04/2024 00:00:29,In Operation,Good,Current Data,,,Sensor,True
2116,Chatter_Site,27/04/2024 00:00:28,Off,Good,Current Data,,,Sensor,True
2117,Chatter_Site,28/04/2024 00:00:28,In Operation,Good,Current Data,,,Sensor,False
2118,Chatter_Site,28/04/2024 00:00:05,Off,Good,Current Data,,,Sensor,True
2119,Chatter_Site,28/04/2024 00:00:14,In Operation,Good,Current Data,,,Sensor,True
2120,Chatter_Site,28/04/2024 00:00:21,Off,Good,Current Data,,,Sensor,True
2121,Chatter_Site,28/04/2024 00:00:17,In Operation,Good,Current Data,,,Sensor,True
2122,Chatter_Site,28/04/2024 00:00:28,Off,Good,Current Data,,,Sensor,True
2123,Chatter_Site,28/04/2024 00:00:14,In Operation,Good,Current Data,,,Sensor,True
2124,Chatter_Site,28/04/2024 00:00:15,Off,Good,Current Data,,,Sensor,True
2125,Chatter_Site,28/04/2024 00:00:05,In Operation,Good,Current Data,,,Sensor,True
2126,Chatter_Site,28/04/2024 00:00:24,Off,Good,Current Data,,,Sensor,True
2127,Chatter_Site,28/04/2024 00:00:27,In Operation,Good,Current Data,,,Sensor,True
2128,Chatter_Site,28/04/2024 00:00:01,Off,Good,Current Data,,,Sensor,True
2129,Chatter_Site,28/04/2024 00:00:11,In Operation,Good,Current Data,,,Sensor,True
2130,Chatter_Site,28/04/2024 00:00:05,Off,Good,Current Data,,,Sensor,True
2131,Chatter_Site,29/04/2024 00:00:11,Off,Good,Current Data,,,Sensor,False
2132,Chatter_Site,29/04/2024 00:00:14,In Operation,Good,Current Data,,,Sensor,True
2133,Chatter_Site,29/04/2024 00:00:09,Off,Good,Current Data,,,Sensor,True
2134,Chatter_Site,29/04/2024 00:00:10,In Operation,Good,Current Data,,,Sensor,True
2135,Chatter_Site,29/04/2024 00:00:06,Off,Good,Current Data,,,Sensor,True
2136,Chatter_Site,29/04/2024 00:00:12,In Operation,Good,Current Data,,,Sensor,True
2137,Chatter_Site,29/04/2024 00:00:21,Off,Good,Current Data,,,Sensor,True
2138,Chatter_Site,29/04/2024 00:00:28,In Operation,Good,Current Data,,,Sensor,True
2139,Chatter_Site,29/04/2024 00:00:12,Off,Good,Current Data,,,Sensor,True
2140,Chatter_Site,30/04/2024 00:00:30,Off,Good,Current Data,,,Sensor,False
2141,Chatter_Site,30/04/2024 00:00:30,In Operation,Good,Current Data,,,Sensor,True
2142,Chatter_Site,30/04/2024 00:00:29,Off,Good,Current Data,,,Sensor,True
2143,Chatter_Site,30/04/2024 00:00:16,In Operation,Good,Current Data,,,Sensor,True
2144,Chatter_Site,30/04/2024 00:00:22,Off,Good,Current Data,,,Sensor,True
2145,Chatter_Site,30/04/2024 00:00:03,In Operation,Good,Current Data,,,Sensor,True
2146,Chatter_Site,30/04/2024 00:00:28,Off,Good,Current Data,,,Sensor,True
2147,Chatter_Site,30/04/2024 00:00:14,In Operation,Good,Current Data,,,Sensor,True
2148,Chatter_Site,30/04/2024 00:00:24,Off,Good,Current Data,,,Sensor,True
2149,Chatter_Site,30/04/2024 00:00:23,In Operation,Good,Current Data,,,Sensor,True
2150,Chatter_Site,30/04/2024 00:00:07,Off,Good,Current Data,,,Sensor,True
2151,Chatter_Site,01/05/2024 00:00:01,In Operation,Good,Current Data,,,Sensor,False
2152,Chatter_Site,01/05/2024 00:00:25,Off,Good,Current Data,,,Sensor,True
2153,Chatter_Site,01/05/2024 00:00:14,In Operation,Good,Current Data,,,Sensor,True
2154,Chatter_Site,01/05/2024 00:00:25,Off,Good,Current Data,,,Sensor,True
2155,Chatter_Site,01/05/2024 00:00:25,In Operation,Good,Current Data,,,Sensor,True
2156,Chatter_Site,01/05/2024 00:00:23,Off,Good,Current Data,,,Sensor,True
2157,Chatter_Site,01/05/2024 00:00:08,In Operation,Good,Current Data,,,Sensor,True
2158,Chatter_Site,01/05/2024 00:00:13,Off,Good,Current Data,,,Sensor,True
2159,Chatter_Site,01/05/2024 00:00:27,In Operation,Good,Current Data,,,Sensor,True
2160,Chatter_Site,01/05/2024 00:00:07,Off,Good,Current Data,,,Sensor,True
2161,Chatter_Site,02/05/2024 00:00:17,In Operation,Good,Current Data,,,Sensor,False
2162,Chatter_Site,02/05/2024 00:00:10,Off,Good,Current Data,,,Sensor,True
2163,Chatter_Site,02/05/2024 00:00:11,In Operation,Good,Current Data,,,Sensor,True
2164,Chatter_Site,02/05/2024 00:00:12,Off,Good,Current Data,,,Sensor,True
2165,Chatter_Site,02/05/2024 00:00:27,In Operation,Good,Current Data,,,Sensor,True
2166,Chatter_Site,02/05/2024 00:00:10,Off,Good,Current Data,,,Sensor,True
2167,Chatter_Site,02/05/2024 00:00:06,In Operation,Good,Current Data,,,Sensor,True
2168,Chatter_Site,03/05/2024 00:00:26,Off,Good,Current Data,,,Sensor,False
2169,Chatter_Site,03/05/2024 00:00:01,In Operation,Good,Current Data,,,Sensor,True
2170,Chatter_Site,03/05/2024 00:00:11,Off,Good,Current Data,,,Sensor,True
2171,Chatter_Site,03/05/2024 00:00:08,In Operation,Good,Current Data,,,Sensor,True
2172,Chatter_Site,03/05/2024 00:00:00,Off,Good,Current Data,,,Sensor,True
2173,Chatter_Site,03/05/2024 00:00:15,In Operation,Good,Current Data,,,Sensor,True
2174,Chatter_Site,03/05/2024 00:00:20,Off,Good,Current Data,,,Sensor,True
2175,Chatter_Site,03/05/2024 00:00:05,In Operation,Good,Current Data,,,Sensor,True
2176,Chatter_Site,03/05/2024 00:00:30,Off,Good,Current Data,,,Sensor,True
2177,Chatter_Site,03/05/2024 00:00:26,In Operation,Good,Current Data,,,Sensor,True
2178,Chatter_Site,03/05/2024 00:00:12,Off,Good,Current Data,,,Sensor,True
2179,Chatter_Site,04/05/2024 00:00:06,In Operation,Good,Current Data,,,Sensor,False
2180,Chatter_Site,04/05/2024 00:00:20,Off,Good,Current Data,,,Sensor,True
2181,Chatter_Site,04/05/2024 00:00:17,In Operation,Good,Current Data,,,Sensor,True
2182,Chatter_Site,04/05/2024 00:00:04,Off,Good,Current Data,,,Sensor,True
2183,Chatter_Site,04/05/2024 00:00:15,In Operation,Good,Current Data,,,Sensor,True
2184,Chatter_Site,04/05/2024 00:00:14,Off,Good,Current Data,,,Sensor,True
2185,Chatter_Site,04/05/2024 00:00:17,In Operation,Good,Current Data,,,Sensor,True
2186,Chatter_Site,04/05/2024 00:00:05,Off,Good,Current Data,,,Sensor,True
2187,Chatter_Site,04/05/2024 00:00:02,In Operation,Good,Current Data,,,Sensor,True
2188,Chatter_Site,04/05/2024 00:00:30,Off,Good,Current Data,,,Sensor,True
2189,Chatter_Site,04/05/2024 00:00:26,In Operation,Good,Current Data,,,Sensor,True
2190,Chatter_Site,04/05/2024 00:00:27,Off,Good,Current Data,,,Sensor,True
2191,Chatter_Site,05/05/2024 00:00:04,Off,Good,Current Data,,,Sensor,False
2192,Chatter_Site,05/05/2024 00:00:26,In Operation,Good,Current Data,,,Sensor,True
2193,Chatter_Site,05/05/2024 00:00:11,Off,Good,Current Data,,,Sensor,True
2194,Chatter_Site,05/05/2024 00:00:21,In Operation,Good,Current Data,,,Sensor,True
2195,Chatter_Site,05/05/2024 00:00:01,Off,Good,Current Data,,,Sensor,True
2196,Chatter_Site,05/05/2024 00:00:23,In Operation,Good,Current Data,,,Sensor,True
2197,Chatter_Site,05/05/2024 00:00:12,Off,Good,Current Data,,,Sensor,True
2198,Chatter_Site,05/05/2024 00:00:24,In Operation,Good,Current Data,,,Sensor,True
2199,Chatter_Site,05/05/2024 00:00:28,Off,Good,Current Data,,,Sensor,True
2200,Chatter_Site,05/05/2024 00:00:05,In Operation,Good,Current Data,,,Sensor,True
2201,Chatter_Site,05/05/2024 00:00:24,Off,Good,Current Data,,,Sensor,True
2202,Chatter_Site,05/05/2024 00:00:26,In Operation,Good,Current Data,,,Sensor,True
2203,Chatter_Site,06/05/2024 00:00:06,In Operation,Good,Current Data,,,Sensor,False
2204,Chatter_Site,06/05/2024 00:00:26,Off,Good,Current Data,,,Sensor,True
2205,Chatter_Site,06/05/2024 00:00:17,In Operation,Good,Current Data,,,Sensor,True
2206,Chatter_Site,06/05/2024 00:00:10,Off,Good,Current Data,,,Sensor,True
2207,Chatter_Site,06/05/2024 00:00:00,In Operation,Good,Current Data,,,Sensor,True
2208,Chatter_Site,06/05/2024 00:00:07,Off,Good,Current Data,,,Sensor,True
2209,Chatter_Site,06/05/2024 00:00:00,In Operation,Good,Current Data,,,Sensor,True
2210,Chatter_Site,06/05/2024 00:00:06,Off,Good,Current Data,,,Sensor,True
2211,Chatter_Site,06/05/2024 00:00:03,In Operation,Good,Current Data,,,Sensor,True
2212,Chatter_Site,06/05/2024 00:00:27,Off,Good,Current Data,,,Sensor,True
2213,Chatter_Site,06/05/2024 00:00:20,In Operation,Good,Current Data,,,Sensor,True
2214,Chatter_Site,06/05/2024 00:00:19,Off,Good,Current Data,,,Sensor,True
2215,Chatter_Site,06/05/2024 00:00:20,In Operation,Good,Current Data,,,Sensor,True
2216,Chatter_Site,06/05/2024 00:00:20,Off,Good,Current Data,,,Sensor,True
2217,Chatter_Site,06/05/2024 00:00:29,In Operation,Good,Current Data,,,Sensor,True
2218,Chatter_Site,07/05/2024 00:00:23,Off,Good,Current Data,,,Sensor,False
2219,Chatter_Site,07/05/2024 00:00:02,In Operation,Good,Current Data,,,Sensor,True
2220,Chatter_Site,07/05/2024 00:00:09,Off,Good,Current Data,,,Sensor,True
2221,Chatter_Site,07/05/2024 00:00:02,In Operation,Good,Current Data,,,Sensor,True
2222,Chatter_Site,07/05/2024 00:00:22,Off,Good,Current Data,,,Sensor,True
2223,Chatter_Site,07/05/2024 00:00:10,In Operation,Good,Current Data,,,Sensor,True
2224,Chatter_Site,07/05/2024 00:00:17,Off,Good,Current Data,,,Sensor,True
2225,Chatter_Site,07/05/2024 00:00:12,In Operation,Good,Current Data,,,Sensor,True
2226,Chatter_Site,07/05/2024 00:00:18,Off,Good,Current Data,,,Sensor,True
2227,Chatter_Site,07/05/2024 00:00:06,In Operation,Good,Current Data,,,Sensor,True
2228,Chatter_Site,07/05/2024 00:00:02,Off,Good,Current Data,,,Sensor,True
2229,Chatter_Site,07/05/2024 00:00:10,In Operation,Good,Current Data,,,Sensor,True
2230,Chatter_Site,07/05/2024 00:00:10,Off,Good,Current Data,,,Sensor,True
2231,Chatter_Site,07/05/2024 00:00:14,In Operation,Good,Current Data,,,Sensor,True
2232,Chatter_Site,07/05/2024 00:00:17,Off,Good,Current Data,,,Sensor,True
2233,Chatter_Site,08/05/2024 00:00:16,In Operation,Good,Current Data,,,Sensor,False
2234,Chatter_Site,08/05/2024 00:00:28,Off,Good,Current Data,,,Sensor,True
2235,Chatter_Site,08/05/2024 00:00:04,In Operation,Good,Current Data,,,Sensor,True
2236,Chatter_Site,08/05/2024 00:00:25,Off,Good,Current Data,,,Sensor,True
2237,Chatter_Site,08/05/2024 00:00:13,In Operation,Good,Current Data,,,Sensor,True
2238,Chatter_Site,08/05/2024 00:00:11,Off,Good,Current Data,,,Sensor,True
