ID,Site,Time,State,Quality,Reason,Status,Suppression,Type,real_point
3034,Stable_Site,31/05/2024 09:30:14,Off,Good,Current Data,,,Sensor,True
3035,Stable_Site,31/05/2024 09:33:08,In Operation,Good,Current Data,,,Sensor,True
3036,Stable_Site,31/05/2024 09:35:01,Off,Good,Current Data,,,Sensor,True
3037,Stable_Site,31/05/2024 09:36:49,In Operation,Good,Current Data,,,Sensor,True
3038,Stable_Site,31/05/2024 09:39:33,Off,Good,Current Data,,,Sensor,True
3039,Stable_Site,31/05/2024 09:42:25,In Operation,Good,Current Data,,,Sensor,True
3040,Stable_Site,31/05/2024 09:45:13,Off,Good,Current Data,,,Sensor,True
3041,Stable_Site,31/05/2024 09:47:44,In Operation,Good,Current Data,,,Sensor,True
3042,Stable_Site,31/05/2024 09:49:52,Off,Good,Current Data,,,Sensor,True
3043,Stable_Site,31/05/2024 09:51:38,In Operation,Good,Current Data,,,Sensor,True
3044,Stable_Site,31/05/2024 09:53:49,Off,Good,Current Data,,,Sensor,True
3045,Stable_Site,01/06/2024 12:18:32,In Operation,Good,Current Data,,,Sensor,True
3046,Stable_Site,01/06/2024 12:20:56,Off,Good,Current Data,,,Sensor,True
3047,Stable_Site,01/06/2024 12:23:01,In Operation,Good,Current Data,,,Sensor,True
3048,Stable_Site,01/06/2024 12:25:03,Off,Good,Current Data,,,Sensor,True
3049,Stable_Site,02/06/2024 10:10:27,Off,Good,Current Data,,,Sensor,True
3050,Stable_Site,02/06/2024 10:12:20,In Operation,Good,Current Data,,,Sensor,True
3051,Stable_Site,02/06/2024 10:14:51,Off,Good,Current Data,,,Sensor,True
3052,Stable_Site,02/06/2024 10:17:34,In Operation,Good,Current Data,,,Sensor,True
3053,Stable_Site,03/06/2024 15:04:30,In Operation,Good,Current Data,,,Sensor,True
3054,Stable_Site,03/06/2024 15:07:16,Off,Good,Current Data,,,Sensor,True
3055,Stable_Site,03/06/2024 15:10:03,In Operation,Good,Current Data,,,Sensor,True
3056,Stable_Site,03/06/2024 15:12:44,Off,Good,Current Data,,,Sensor,True
3057,Stable_Site,03/06/2024 15:15:41,In Operation,Good,Current Data,,,Sensor,True
3058,Stable_Site,03/06/2024 15:18:29,Off,Good,Current Data,,,Sensor,True
3059,Stable_Site,03/06/2024 15:21:29,In Operation,Good,Current Data,,,Sensor,True
3060,Stable_Site,04/06/2024 18:09:36,In Operation,Good,Current Data,,,Sensor,True
3061,Stable_Site,04/06/2024 18:11:32,Off,Good,Current Data,,,Sensor,True
3062,Stable_Site,04/06/2024 18:13:29,In Operation,Good,Current Data,,,Sensor,True
3063,Stable_Site,05/06/2024 19:49:49,Off,Good,Current Data,,,Sensor,True
3064,Stable_Site,05/06/2024 19:52:23,In Operation,Good,Current Data,,,Sensor,True
3065,Stable_Site,05/06/2024 19:54:38,Off,Good,Current Data,,,Sensor,True
3066,Stable_Site,05/06/2024 19:56:36,In Operation,Good,Current Data,,,Sensor,True
3067,Stable_Site,05/06/2024 19:59:21,Off,Good,Current Data,,,Sensor,True
3068,Stable_Site,06/06/2024 16:09:48,Off,Good,Current Data,,,Sensor,True
3069,Stable_Site,06/06/2024 16:12:17,In Operation,Good,Current Data,,,Sensor,True
3070,Stable_Site,06/06/2024 16:14:43,Off,Good,Current Data,,,Sensor,True
3071,Stable_Site,06/06/2024 16:17:38,In Operation,Good,Current Data,,,Sensor,True
3072,Stable_Site,06/06/2024 16:19:22,Off,Good,Current Data,,,Sensor,True
3073,Stable_Site,06/06/2024 16:21:36,In Operation,Good,Current Data,,,Sensor,True
3074,Stable_Site,06/06/2024 16:24:14,Off,Good,Current Data,,,Sensor,True
3075,Stable_Site,07/06/2024 18:03:25,Off,Good,Current Data,,,Sensor,True
3076,Stable_Site,07/06/2024 18:06:08,In Operation,Good,Current Data,,,Sensor,True
3077,Stable_Site,07/06/2024 18:08:06,Off,Good,Current Data,,,Sensor,True
3078,Stable_Site,07/06/2024 18:10:25,In Operation,Good,Current Data,,,Sensor,True
3079,Stable_Site,07/06/2024 18:12:53,Off,Good,Current Data,,,Sensor,True
3080,Stable_Site,08/06/2024 04:15:51,Off,Good,Current Data,,,Sensor,True
3081,Stable_Site,08/06/2024 04:18:26,In Operation,Good,Current Data,,,Sensor,True
3082,Stable_Site,08/06/2024 04:20:34,Off,Good,Current Data,,,Sensor,True
3083,Stable_Site,08/06/2024 04:22:26,In Operation,Good,Current Data,,,Sensor,True
3084,Stable_Site,08/06/2024 04:25:13,Off,Good,Current Data,,,Sensor,True
3085,Stable_Site,08/06/2024 04:27:01,In Operation,Good,Current Data,,,Sensor,True
3086,Stable_Site,08/06/2024 04:29:57,Off,Good,Current Data,,,Sensor,True
3087,Stable_Site,08/06/2024 04:32:06,In Operation,Good,Current Data,,,Sensor,True
3088,Stable_Site,09/06/2024 03:56:30,In Operation,Good,Current Data,,,Sensor,True
3089,Stable_Site,09/06/2024 03:58:58,Off,Good,Current Data,,,Sensor,True
3090,Stable_Site,09/06/2024 04:01:45,In Operation,Good,Current Data,,,Sensor,True
3091,Stable_Site,09/06/2024 04:04:20,Off,Good,Current Data,,,Sensor,True
3092,Stable_Site,09/06/2024 04:06:02,In Operation,Good,Current Data,,,Sensor,True
3093,Stable_Site,09/06/2024 04:08:08,Off,Good,Current Data,,,Sensor,True
3094,Stable_Site,10/06/2024 22:23:05,In Operation,Good,Current Data,,,Sensor,True
3095,Stable_Site,10/06/2024 22:25:10,Off,Good,Current Data,,,Sensor,True
3096,Stable_Site,10/06/2024 22:27:45,In Operation,Good,Current Data,,,Sensor,True
3097,Stable_Site,10/06/2024 22:30:06,Off,Good,Current Data,,,Sensor,True
3098,Stable_Site,11/06/2024 05:00:18,Off,Good,Current Data,,,Sensor,True
3099,Stable_Site,11/06/2024 05:02:09,In Operation,Good,Current Data,,,Sensor,True
3100,Stable_Site,11/06/2024 05:04:27,Off,Good,Current Data,,,Sensor,True
3101,Stable_Site,11/06/2024 05:06:23,In Operation,Good,Current Data,,,Sensor,True
3102,Stable_Site,11/06/2024 05:08:21,Off,Good,Current Data,,,Sensor,True
3103,Stable_Site,11/06/2024 05:11:03,In Operation,Good,Current Data,,,Sensor,True
3104,Stable_Site,11/06/2024 05:13:09,Off,Good,Current Data,,,Sensor,True
3105,Stable_Site,11/06/2024 05:16:04,In Operation,Good,Current Data,,,Sensor,True
3106,Stable_Site,12/06/2024 19:05:12,Off,Good,Current Data,,,Sensor,True
3107,Stable_Site,12/06/2024 19:07:08,In Operation,Good,Current Data,,,Sensor,True
3108,Stable_Site,12/06/2024 19:10:07,Off,Good,Current Data,,,Sensor,True
3109,Stable_Site,13/06/2024 12:58:56,In Operation,Good,Current Data,,,Sensor,True
3110,Stable_Site,13/06/2024 13:01:17,Off,Good,Current Data,,,Sensor,True
3111,Stable_Site,13/06/2024 13:04:17,In Operation,Good,Current Data,,,Sensor,True
3112,Stable_Site,13/06/2024 13:06:40,Off,Good,Current Data,,,Sensor,True
3113,Stable_Site,13/06/2024 13:08:56,In Operation,Good,Current Data,,,Sensor,True
3114,Stable_Site,13/06/2024 13:11:15,Off,Good,Current Data,,,Sensor,True
3115,Stable_Site,14/06/2024 09:40:11,In Operation,Good,Current Data,,,Sensor,True
3116,Stable_Site,14/06/2024 09:42:40,Off,Good,Current Data,,,Sensor,True
3117,Stable_Site,14/06/2024 09:44:39,In Operation,Good,Current Data,,,Sensor,True
3118,Stable_Site,14/06/2024 09:47:39,Off,Good,Current Data,,,Sensor,True
3119,Stable_Site,14/06/2024 09:49:36,In Operation,Good,Current Data,,,Sensor,True
3120,Stable_Site,14/06/2024 09:52:08,Off,Good,Current Data,,,Sensor,True
3121,Stable_Site,14/06/2024 09:54:46,In Operation,Good,Current Data,,,Sensor,True
3122,Stable_Site,14/06/2024 09:56:51,Off,Good,Current Data,,,Sensor,True
3123,Stable_Site,15/06/2024 13:26:18,In Operation,Good,Current Data,,,Sensor,True
3124,Stable_Site,15/06/2024 13:28:39,Off,Good,Current Data,,,Sensor,True
3125,Stable_Site,15/06/2024 13:31:01,In Operation,Good,Current Data,,,Sensor,True
3126,Stable_Site,15/06/2024 13:33:50,Off,Good,Current Data,,,Sensor,True
3127,Stable_Site,15/06/2024 13:36:14,In Operation,Good,Current Data,,,Sensor,True
3128,Stable_Site,15/06/2024 13:38:26,Off,Good,Current Data,,,Sensor,True
3129,Stable_Site,15/06/2024 13:41:11,In Operation,Good,Current Data,,,Sensor,True
3130,Stable_Site,15/06/2024 13:43:17,Off,Good,Current Data,,,Sensor,True
3131,Stable_Site,16/06/2024 23:39:46,Off,Good,Current Data,,,Sensor,True
3132,Stable_Site,16/06/2024 23:42:35,In Operation,Good,Current Data,,,Sensor,True
3133,Stable_Site,16/06/2024 23:45:03,Off,Good,Current Data,,,Sensor,True
3134,Stable_Site,16/06/2024 23:47:18,In Operation,Good,Current Data,,,Sensor,True
3135,Stable_Site,16/06/2024 23:49:53,Off,Good,Current Data,,,Sensor,True
3136,Stable_Site,16/06/2024 23:51:49,In Operation,Good,Current Data,,,Sensor,True
3137,Stable_Site,16/06/2024 23:54:30,Off,Good,Current Data,,,Sensor,True
3138,Stable_Site,16/06/2024 23:56:28,In Operation,Good,Current Data,,,Sensor,True
3139,Stable_Site,17/06/2024 19:40:44,In Operation,Good,Current Data,,,Sensor,True
3140,Stable_Site,17/06/2024 19:43:28,Off,Good,Current Data,,,Sensor,True
3141,Stable_Site,17/06/2024 19:46:22,In Operation,Good,Current Data,,,Sensor,True
3142,Stable_Site,17/06/2024 19:48:40,Off,Good,Current Data,,,Sensor,True
3143,Stable_Site,17/06/2024 19:51:32,In Operation,Good,Current Data,,,Sensor,True
3144,Stable_Site,17/06/2024 19:53:30,Off,Good,Current Data,,,Sensor,True
3145,Stable_Site,17/06/2024 19:55:29,In Operation,Good,Current Data,,,Sensor,True
3146,Stable_Site,18/06/2024 17:23:41,Off,Good,Current Data,,,Sensor,True
3147,Stable_Site,18/06/2024 17:25:51,In Operation,Good,Current Data,,,Sensor,True
3148,Stable_Site,18/06/2024 17:28:01,Off,Good,Current Data,,,Sensor,True
3149,Stable_Site,18/06/2024 17:29:47,In Operation,Good,Current Data,,,Sensor,True
3150,Stable_Site,18/06/2024 17:32:24,Off,Good,Current Data,,,Sensor,True
3151,Stable_Site,19/06/2024 15:07:01,In Operation,Good,Current Data,,,Sensor,True
3152,Stable_Site,19/06/2024 15:09:16,Off,Good,Current Data,,,Sensor,True
3153,Stable_Site,19/06/2024 15:11:43,In Operation,Good,Current Data,,,Sensor,True
3154,Stable_Site,19/06/2024 15:14:21,Off,Good,Current Data,,,Sensor,True
3155,Stable_Site,20/06/2024 13:59:12,In Operation,Good,Current Data,,,Sensor,True
3156,Stable_Site,20/06/2024 14:00:58,Off,Good,Current Data,,,Sensor,True
3157,Stable_Site,20/06/2024 14:02:45,In Operation,Good,Current Data,,,Sensor,True
3158,Stable_Site,20/06/2024 14:05:35,Off,Good,Current Data,,,Sensor,True
3159,Stable_Site,20/06/2024 14:08:34,In Operation,Good,Current Data,,,Sensor,True
3160,Stable_Site,20/06/2024 14:10:39,Off,Good,Current Data,,,Sensor,True
3161,Stable_Site,20/06/2024 14:12:44,In Operation,Good,Current Data,,,Sensor,True
3162,Stable_Site,21/06/2024 00:14:11,In Operation,Good,Current Data,,,Sensor,True
3163,Stable_Site,21/06/2024 00:17:07,Off,Good,Current Data,,,Sensor,True
3164,Stable_Site,21/06/2024 00:19:22,In Operation,Good,Current Data,,,Sensor,True
3165,Stable_Site,21/06/2024 00:22:13,Off,Good,Current Data,,,Sensor,True
3166,Stable_Site,21/06/2024 00:25:11,In Operation,Good,Current Data,,,Sensor,True
3167,Stable_Site,21/06/2024 00:27:05,Off,Good,Current Data,,,Sensor,True
3168,Stable_Site,21/06/2024 00:29:06,In Operation,Good,Current Data,,,Sensor,True
3169,Stable_Site,21/06/2024 00:30:56,Off,Good,Current Data,,,Sensor,True
3170,Stable_Site,22/06/2024 04:33:03,Off,Good,Current Data,,,Sensor,True
3171,Stable_Site,22/06/2024 04:34:57,In Operation,Good,Current Data,,,Sensor,True
3172,Stable_Site,22/06/2024 04:37:32,Off,Good,Current Data,,,Sensor,True
3173,Stable_Site,22/06/2024 04:39:20,In Operation,Good,Current Data,,,Sensor,True
3174,Stable_Site,22/06/2024 04:41:14,Off,Good,Current Data,,,Sensor,True
3175,Stable_Site,22/06/2024 04:43:03,In Operation,Good,Current Data,,,Sensor,True
3176,Stable_Site,22/06/2024 04:45:42,Off,Good,Current Data,,,Sensor,True
3177,Stable_Site,23/06/2024 03:41:59,Off,Good,Current Data,,,Sensor,True
3178,Stable_Site,23/06/2024 03:43:58,In Operation,Good,Current Data,,,Sensor,True
3179,Stable_Site,23/06/2024 03:45:46,Off,Good,Current Data,,,Sensor,True
3180,Stable_Site,23/06/2024 03:47:58,In Operation,Good,Current Data,,,Sensor,True
3181,Stable_Site,23/06/2024 03:49:40,Off,Good,Current Data,,,Sensor,True
3182,Stable_Site,23/06/2024 03:51:35,In Operation,Good,Current Data,,,Sensor,True
3183,Stable_Site,24/06/2024 01:25:42,In Operation,Good,Current Data,,,Sensor,True
3184,Stable_Site,24/06/2024 01:27:53,Off,Good,Current Data,,,Sensor,True
3185,Stable_Site,24/06/2024 01:29:46,In Operation,Good,Current Data,,,Sensor,True
3186,Stable_Site,25/06/2024 00:42:22,Off,Good,Current Data,,,Sensor,True
3187,Stable_Site,25/06/2024 00:44:54,In Operation,Good,Current Data,,,Sensor,True
3188,Stable_Site,25/06/2024 00:47:06,Off,Good,Current Data,,,Sensor,True
3189,Stable_Site,25/06/2024 00:49:26,In Operation,Good,Current Data,,,Sensor,True
3190,Stable_Site,25/06/2024 00:51:54,Off,Good,Current Data,,,Sensor,True
3191,Stable_Site,25/06/2024 00:54:34,In Operation,Good,Current Data,,,Sensor,True
3192,Stable_Site,25/06/2024 00:56:20,Off,Good,Current Data,,,Sensor,True
3193,Stable_Site,26/06/2024 12:24:58,In Operation,Good,Current Data,,,Sensor,True
3194,Stable_Site,26/06/2024 12:26:44,Off,Good,Current Data,,,Sensor,True
3195,Stable_Site,26/06/2024 12:28:53,In Operation,Good,Current Data,,,Sensor,True
3196,Stable_Site,27/06/2024 22:47:01,Off,Good,Current Data,,,Sensor,True
3197,Stable_Site,27/06/2024 22:48:50,In Operation,Good,Current Data,,,Sensor,True
3198,Stable_Site,27/06/2024 22:51:15,Off,Good,Current Data,,,Sensor,True
3199,Stable_Site,27/06/2024 22:54:11,In Operation,Good,Current Data,,,Sensor,True
3200,Stable_Site,27/06/2024 22:57:09,Off,Good,Current Data,,,Sensor,True
3201,Stable_Site,27/06/2024 22:59:59,In Operation,Good,Current Data,,,Sensor,True
3202,Stable_Site,27/06/2024 23:02:17,Off,Good,Current Data,,,Sensor,True
3203,Stable_Site,27/06/2024 23:04:11,In Operation,Good,Current Data,,,Sensor,True
3204,Stable_Site,28/06/2024 07:49:10,Off,Good,Current Data,,,Sensor,True
3205,Stable_Site,28/06/2024 07:51:15,In Operation,Good,Current Data,,,Sensor,True
3206,Stable_Site,28/06/2024 07:53:52,Off,Good,Current Data,,,Sensor,True
3207,Stable_Site,29/06/2024 14:12:42,Off,Good,Current Data,,,Sensor,True
3208,Stable_Site,29/06/2024 14:15:05,In Operation,Good,Current Data,,,Sensor,True
3209,Stable_Site,29/06/2024 14:17:47,Off,Good,Current Data,,,Sensor,True
3210,Stable_Site,29/06/2024 14:19:51,In Operation,Good,Current Data,,,Sensor,True
3211,Stable_Site,29/06/2024 14:22:50,Off,Good,Current Data,,,Sensor,True
3212,Stable_Site,30/06/2024 18:23:58,Off,Good,Current Data,,,Sensor,True
3213,Stable_Site,30/06/2024 18:25:57,In Operation,Good,Current Data,,,Sensor,True
3214,Stable_Site,30/06/2024 18:28:06,Off,Good,Current Data,,,Sensor,True
3215,Stable_Site,01/07/2024 16:29:31,Off,Good,Current Data,,,Sensor,True
3216,Stable_Site,01/07/2024 16:31:44,In Operation,Good,Current Data,,,Sensor,True
3217,Stable_Site,01/07/2024 16:34:07,Off,Good,Current Data,,,Sensor,True
3218,Stable_Site,01/07/2024 16:36:13,In Operation,Good,Current Data,,,Sensor,True
3219,Stable_Site,01/07/2024 16:38:23,Off,Good,Current Data,,,Sensor,True
3220,Stable_Site,02/07/2024 01:22:15,In Operation,Good,Current Data,,,Sensor,True
3221,Stable_Site,02/07/2024 01:24:10,Off,Good,Current Data,,,Sensor,True
3222,Stable_Site,02/07/2024 01:26:06,In Operation,Good,Current Data,,,Sensor,True
3223,Stable_Site,02/07/2024 01:29:00,Off,Good,Current Data,,,Sensor,True
3224,Stable_Site,02/07/2024 01:31:16,In Operation,Good,Current Data,,,Sensor,True
3225,Stable_Site,02/07/2024 01:33:58,Off,Good,Current Data,,,Sensor,True
3226,Stable_Site,02/07/2024 01:35:50,In Operation,Good,Current Data,,,Sensor,True
3227,Stable_Site,02/07/2024 01:38:42,Off,Good,Current Data,,,Sensor,True
3228,Stable_Site,03/07/2024 15:08:35,In Operation,Good,Current Data,,,Sensor,True
3229,Stable_Site,03/07/2024 15:10:24,Off,Good,Current Data,,,Sensor,True
3230,Stable_Site,03/07/2024 15:13:21,In Operation,Good,Current Data,,,Sensor,True
3231,Stable_Site,04/07/2024 07:50:47,Off,Good,Current Data,,,Sensor,True
3232,Stable_Site,04/07/2024 07:53:38,In Operation,Good,Current Data,,,Sensor,True
3233,Stable_Site,04/07/2024 07:56:16,Off,Good,Current Data,,,Sensor,True
3234,Stable_Site,04/07/2024 07:57:57,In Operation,Good,Current Data,,,Sensor,True
3235,Stable_Site,04/07/2024 08:00:44,Off,Good,Current Data,,,Sensor,True
3236,Stable_Site,05/07/2024 05:35:02,In Operation,Good,Current Data,,,Sensor,True
3237,Stable_Site,05/07/2024 05:37:55,Off,Good,Current Data,,,Sensor,True
3238,Stable_Site,05/07/2024 05:40:50,In Operation,Good,Current Data,,,Sensor,True
3239,Stable_Site,05/07/2024 05:43:34,Off,Good,Current Data,,,Sensor,True
3240,Stable_Site,05/07/2024 05:45:47,In Operation,Good,Current Data,,,Sensor,True
3241,Stable_Site,05/07/2024 05:47:35,Off,Good,Current Data,,,Sensor,True
3242,Stable_Site,05/07/2024 05:49:25,In Operation,Good,Current Data,,,Sensor,True
3243,Stable_Site,05/07/2024 05:52:12,Off,Good,Current Data,,,Sensor,True
3244,Stable_Site,06/07/2024 09:07:50,In Operation,Good,Current Data,,,Sensor,True
3245,Stable_Site,06/07/2024 09:10:42,Off,Good,Current Data,,,Sensor,True
3246,Stable_Site,06/07/2024 09:12:22,In Operation,Good,Current Data,,,Sensor,True
3247,Stable_Site,06/07/2024 09:14:59,Off,Good,Current Data,,,Sensor,True
3248,Stable_Site,06/07/2024 09:17:27,In Operation,Good,Current Data,,,Sensor,True
3249,Stable_Site,07/07/2024 10:24:06,In Operation,Good,Current Data,,,Sensor,True
3250,Stable_Site,07/07/2024 10:27:05,Off,Good,Current Data,,,Sensor,True
3251,Stable_Site,07/07/2024 10:28:50,In Operation,Good,Current Data,,,Sensor,True
3252,Stable_Site,07/07/2024 10:31:13,Off,Good,Current Data,,,Sensor,True
3253,Stable_Site,08/07/2024 17:48:16,Off,Good,Current Data,,,Sensor,True
3254,Stable_Site,08/07/2024 17:50:06,In Operation,Good,Current Data,,,Sensor,True
3255,Stable_Site,08/07/2024 17:52:32,Off,Good,Current Data,,,Sensor,True
3256,Stable_Site,08/07/2024 17:54:45,In Operation,Good,Current Data,,,Sensor,True
3257,Stable_Site,08/07/2024 17:57:45,Off,Good,Current Data,,,Sensor,True
3258,Stable_Site,08/07/2024 18:00:32,In Operation,Good,Current Data,,,Sensor,True
3259,Stable_Site,09/07/2024 17:47:00,In Operation,Good,Current Data,,,Sensor,True
3260,Stable_Site,09/07/2024 17:49:21,Off,Good,Current Data,,,Sensor,True
3261,Stable_Site,09/07/2024 17:51:32,In Operation,Good,Current Data,,,Sensor,True
3262,Stable_Site,09/07/2024 17:53:20,Off,Good,Current Data,,,Sensor,True
3263,Stable_Site,09/07/2024 17:55:25,In Operation,Good,Current Data,,,Sensor,True
3264,Stable_Site,09/07/2024 17:57:21,Off,Good,Current Data,,,Sensor,True
3265,Stable_Site,09/07/2024 17:59:01,In Operation,Good,Current Data,,,Sensor,True
3266,Stable_Site,10/07/2024 10:48:10,In Operation,Good,Current Data,,,Sensor,True
3267,Stable_Site,10/07/2024 10:51:10,Off,Good,Current Data,,,Sensor,True
3268,Stable_Site,10/07/2024 10:53:41,In Operation,Good,Current Data,,,Sensor,True
3269,Stable_Site,11/07/2024 18:53:48,Off,Good,Current Data,,,Sensor,True
3270,Stable_Site,11/07/2024 18:55:36,In Operation,Good,Current Data,,,Sensor,True
3271,Stable_Site,11/07/2024 18:57:55,Off,Good,Current Data,,,Sensor,True
3272,Stable_Site,11/07/2024 19:00:07,In Operation,Good,Current Data,,,Sensor,True
3273,Stable_Site,11/07/2024 19:02:29,Off,Good,Current Data,,,Sensor,True
3274,Stable_Site,12/07/2024 21:47:43,In Operation,Good,Current Data,,,Sensor,True
3275,Stable_Site,12/07/2024 21:49:59,Off,Good,Current Data,,,Sensor,True
3276,Stable_Site,12/07/2024 21:52:28,In Operation,Good,Current Data,,,Sensor,True
3277,Stable_Site,12/07/2024 21:55:05,Off,Good,Current Data,,,Sensor,True
3278,Stable_Site,12/07/2024 21:56:54,In Operation,Good,Current Data,,,Sensor,True
3279,Stable_Site,12/07/2024 21:59:40,Off,Good,Current Data,,,Sensor,True
3280,Stable_Site,12/07/2024 22:02:03,In Operation,Good,Current Data,,,Sensor,True
3281,Stable_Site,13/07/2024 19:19:11,Off,Good,Current Data,,,Sensor,True
3282,Stable_Site,13/07/2024 19:21:14,In Operation,Good,Current Data,,,Sensor,True
3283,Stable_Site,13/07/2024 19:22:57,Off,Good,Current Data,,,Sensor,True
3284,Stable_Site,13/07/2024 19:25:25,In Operation,Good,Current Data,,,Sensor,True
3285,Stable_Site,13/07/2024 19:27:22,Off,Good,Current Data,,,Sensor,True
3286,Stable_Site,13/07/2024 19:30:00,In Operation,Good,Current Data,,,Sensor,True
3287,Stable_Site,13/07/2024 19:31:50,Off,Good,Current Data,,,Sensor,True
3288,Stable_Site,14/07/2024 05:33:12,Off,Good,Current Data,,,Sensor,True
3289,Stable_Site,14/07/2024 05:34:58,In Operation,Good,Current Data,,,Sensor,True
3290,Stable_Site,14/07/2024 05:37:27,Off,Good,Current Data,,,Sensor,True
3291,Stable_Site,14/07/2024 05:39:09,In Operation,Good,Current Data,,,Sensor,True
3292,Stable_Site,14/07/2024 05:41:34,Off,Good,Current Data,,,Sensor,True
3293,Stable_Site,14/07/2024 05:44:27,In Operation,Good,Current Data,,,Sensor,True
3294,Stable_Site,14/07/2024 05:46:54,Off,Good,Current Data,,,Sensor,True
3295,Stable_Site,14/07/2024 05:49:04,In Operation,Good,Current Data,,,Sensor,True
3296,Stable_Site,15/07/2024 22:49:07,Off,Good,Current Data,,,Sensor,True
3297,Stable_Site,15/07/2024 22:51:59,In Operation,Good,Current Data,,,Sensor,True
3298,Stable_Site,15/07/2024 22:54:09,Off,Good,Current Data,,,Sensor,True
3299,Stable_Site,15/07/2024 22:56:28,In Operation,Good,Current Data,,,Sensor,True
3300,Stable_Site,15/07/2024 22:58:23,Off,Good,Current Data,,,Sensor,True
3301,Stable_Site,15/07/2024 23:00:06,In Operation,Good,Current Data,,,Sensor,True
3302,Stable_Site,16/07/2024 09:12:02,In Operation,Good,Current Data,,,Sensor,True
3303,Stable_Site,16/07/2024 09:13:44,Off,Good,Current Data,,,Sensor,True
3304,Stable_Site,16/07/2024 09:16:25,In Operation,Good,Current Data,,,Sensor,True
3305,Stable_Site,16/07/2024 09:18:59,Off,Good,Current Data,,,Sensor,True
3306,Stable_Site,16/07/2024 09:21:30,In Operation,Good,Current Data,,,Sensor,True
3307,Stable_Site,16/07/2024 09:23:23,Off,Good,Current Data,,,Sensor,True
3308,Stable_Site,16/07/2024 09:25:49,In Operation,Good,Current Data,,,Sensor,True
3309,Stable_Site,17/07/2024 18:48:28,In Operation,Good,Current Data,,,Sensor,True
3310,Stable_Site,17/07/2024 18:50:40,Off,Good,Current Data,,,Sensor,True
3311,Stable_Site,17/07/2024 18:52:39,In Operation,Good,Current Data,,,Sensor,True
3312,Stable_Site,17/07/2024 18:55:08,Off,Good,Current Data,,,Sensor,True
3313,Stable_Site,18/07/2024 08:15:02,Off,Good,Current Data,,,Sensor,True
3314,Stable_Site,18/07/2024 08:17:11,In Operation,Good,Current Data,,,Sensor,True
3315,Stable_Site,18/07/2024 08:19:53,Off,Good,Current Data,,,Sensor,True
3316,Stable_Site,19/07/2024 08:49:36,Off,Good,Current Data,,,Sensor,True
3317,Stable_Site,19/07/2024 08:51:57,In Operation,Good,Current Data,,,Sensor,True
3318,Stable_Site,19/07/2024 08:53:49,Off,Good,Current Data,,,Sensor,True
3319,Stable_Site,19/07/2024 08:56:44,In Operation,Good,Current Data,,,Sensor,True
3320,Stable_Site,19/07/2024 08:59:03,Off,Good,Current Data,,,Sensor,True
3321,Stable_Site,19/07/2024 09:01:28,In Operation,Good,Current Data,,,Sensor,True
3322,Stable_Site,19/07/2024 09:03:39,Off,Good,Current Data,,,Sensor,True
3323,Stable_Site,20/07/2024 00:11:28,Off,Good,Current Data,,,Sensor,True
3324,Stable_Site,20/07/2024 00:13:37,In Operation,Good,Current Data,,,Sensor,True
3325,Stable_Site,20/07/2024 00:16:21,Off,Good,Current Data,,,Sensor,True
3326,Stable_Site,20/07/2024 00:19:11,In Operation,Good,Current Data,,,Sensor,True
3327,Stable_Site,20/07/2024 00:20:52,Off,Good,Current Data,,,Sensor,True
3328,Stable_Site,20/07/2024 00:23:18,In Operation,Good,Current Data,,,Sensor,True
3329,Stable_Site,21/07/2024 20:13:15,Off,Good,Current Data,,,Sensor,True
3330,Stable_Site,21/07/2024 20:15:36,In Operation,Good,Current Data,,,Sensor,True
3331,Stable_Site,21/07/2024 20:18:27,Off,Good,Current Data,,,Sensor,True
3332,Stable_Site,22/07/2024 12:53:06,In Operation,Good,Current Data,,,Sensor,True
3333,Stable_Site,22/07/2024 12:56:05,Off,Good,Current Data,,,Sensor,True
3334,Stable_Site,22/07/2024 12:58:29,In Operation,Good,Current Data,,,Sensor,True
3335,Stable_Site,22/07/2024 13:01:05,Off,Good,Current Data,,,Sensor,True
3336,Stable_Site,22/07/2024 13:03:41,In Operation,Good,Current Data,,,Sensor,True
3337,Stable_Site,23/07/2024 11:03:17,Off,Good,Current Data,,,Sensor,True
3338,Stable_Site,23/07/2024 11:05:06,In Operation,Good,Current Data,,,Sensor,True
3339,Stable_Site,23/07/2024 11:07:15,Off,Good,Current Data,,,Sensor,True
3340,Stable_Site,23/07/2024 11:09:59,In Operation,Good,Current Data,,,Sensor,True
3341,Stable_Site,24/07/2024 02:34:37,Off,Good,Current Data,,,Sensor,True
3342,Stable_Site,24/07/2024 02:36:39,In Operation,Good,Current Data,,,Sensor,True
3343,Stable_Site,24/07/2024 02:39:31,Off,Good,Current Data,,,Sensor,True
3344,Stable_Site,24/07/2024 02:42:04,In Operation,Good,Current Data,,,Sensor,True
3345,Stable_Site,24/07/2024 02:44:23,Off,Good,Current Data,,,Sensor,True
3346,Stable_Site,24/07/2024 02:47:20,In Operation,Good,Current Data,,,Sensor,True
3347,Stable_Site,24/07/2024 02:49:42,Off,Good,Current Data,,,Sensor,True
3348,Stable_Site,24/07/2024 02:52:39,In Operation,Good,Current Data,,,Sensor,True
3349,Stable_Site,25/07/2024 06:46:36,Off,Good,Current Data,,,Sensor,True
3350,Stable_Site,25/07/2024 06:48:39,In Operation,Good,Current Data,,,Sensor,True
